log_message,keywords,score
"Failed to update user profile - User: user123, Profile ID: 456789",fail update,0.6507764687674599
"Failed to update user profile - User: user123, Profile ID: 456789",update user,0.4429836185702737
"Failed to update user profile - User: user123, Profile ID: 456789",user profile,0.1268131962830568
"Failed to update user profile - User: user123, Profile ID: 456789",profile user,0.2536263925661136
"Failed to update user profile - User: user123, Profile ID: 456789",user user,0.21164690068303985
"Failed to update user profile - User: user123, Profile ID: 456789",user profile,0.1268131962830568
"Failed to update user profile - User: user123, Profile ID: 456789",profile id,0.2681183056773152
"Failed to update user profile - User: user123, Profile ID: 456789",fail update user,0.4078317726894607
"Failed to update user profile - User: user123, Profile ID: 456789",update user profile,0.34372186122881987
"Failed to update user profile - User: user123, Profile ID: 456789",user profile user,0.14336220244699427
"Failed to update user profile - User: user123, Profile ID: 456789",profile user user,0.14336220244699427
"Failed to update user profile - User: user123, Profile ID: 456789",user user profile,0.14336220244699427
"Failed to update user profile - User: user123, Profile ID: 456789",user profile id,0.15223950003154788
"User logged in - Username: user456, IP: 192.168.1.200",user log,1.3287952791349582
"User logged in - Username: user456, IP: 192.168.1.200",log username,1.0774211629633093
"User logged in - Username: user456, IP: 192.168.1.200",username user,0.9036572451520448
"User logged in - Username: user456, IP: 192.168.1.200",user ip,0.41811348900715295
"User logged in - Username: user456, IP: 192.168.1.200",user log username,2.0185313518871983
"User logged in - Username: user456, IP: 192.168.1.200",log username user,2.0185313518871983
"User logged in - Username: user456, IP: 192.168.1.200",username user ip,0.5536320409773218
User navigated to checkout - User: user456,user navigate,0.6937576950811525
User navigated to checkout - User: user456,navigate checkout,0.6697234631018009
User navigated to checkout - User: user456,checkout user,0.4299958161748075
User navigated to checkout - User: user456,user user,0.4431437428606911
User navigated to checkout - User: user456,user navigate checkout,0.6671882380943829
User navigated to checkout - User: user456,navigate checkout user,0.6671882380943829
User navigated to checkout - User: user456,checkout user user,0.39225659347453096
User 123456 authenticated successfully.,user authenticate,1.009883427333368
User 123456 authenticated successfully.,authenticate successfully,0.4182364798986363
User 123456 authenticated successfully.,user authenticate successfully,0.5167350734016846
Product ID 789 added to the cart for User 123456.,product id,1.1369811712108198
Product ID 789 added to the cart for User 123456.,id add,1.941529781644477
Product ID 789 added to the cart for User 123456.,add cart,1.2811431701438607
Product ID 789 added to the cart for User 123456.,cart user,0.361850536639813
Product ID 789 added to the cart for User 123456.,product id add,2.6121169260744046
Product ID 789 added to the cart for User 123456.,id add cart,4.597734847773606
Product ID 789 added to the cart for User 123456.,add cart user,0.6524070440730919
System encountered a 500 error while processing payment for User 123456.,system encounter,1.1369811712108198
System encountered a 500 error while processing payment for User 123456.,encounter error,1.941529781644477
System encountered a 500 error while processing payment for User 123456.,error process,1.2811431701438607
System encountered a 500 error while processing payment for User 123456.,process payment,1.2811431701438607
System encountered a 500 error while processing payment for User 123456.,payment user,0.361850536639813
System encountered a 500 error while processing payment for User 123456.,system encounter error,2.6121169260744046
System encountered a 500 error while processing payment for User 123456.,encounter error process,4.597734847773606
System encountered a 500 error while processing payment for User 123456.,error process payment,2.6823892323752503
System encountered a 500 error while processing payment for User 123456.,process payment user,0.6524070440730919
User 789012 authenticated successfully.,user authenticate,1.009883427333368
User 789012 authenticated successfully.,authenticate successfully,0.4182364798986363
User 789012 authenticated successfully.,user authenticate successfully,0.5167350734016846
Inventory level for Product ID 456 is critically low.,inventory level,1.1369811712108198
Inventory level for Product ID 456 is critically low.,level product,1.941529781644477
Inventory level for Product ID 456 is critically low.,product id,1.2811431701438607
Inventory level for Product ID 456 is critically low.,id critically,1.2811431701438607
Inventory level for Product ID 456 is critically low.,critically low,0.361850536639813
Inventory level for Product ID 456 is critically low.,inventory level product,2.6121169260744046
Inventory level for Product ID 456 is critically low.,level product id,4.597734847773606
Inventory level for Product ID 456 is critically low.,product id critically,2.6823892323752503
Inventory level for Product ID 456 is critically low.,id critically low,0.6524070440730919
User 789012 updated their profile information.,user update,1.1369811712108198
User 789012 updated their profile information.,update profile,1.941529781644477
User 789012 updated their profile information.,profile information,0.361850536639813
User 789012 updated their profile information.,user update profile,2.6121169260744046
User 789012 updated their profile information.,update profile information,1.0173682449867167
User 123456 searched for 'running shoes' and filtered by size.,user search,1.1369811712108198
User 123456 searched for 'running shoes' and filtered by size.,search run,1.941529781644477
User 123456 searched for 'running shoes' and filtered by size.,run shoe,1.2811431701438607
User 123456 searched for 'running shoes' and filtered by size.,shoe filter,1.2811431701438607
User 123456 searched for 'running shoes' and filtered by size.,filter size,0.361850536639813
User 123456 searched for 'running shoes' and filtered by size.,user search run,2.6121169260744046
User 123456 searched for 'running shoes' and filtered by size.,search run shoe,4.597734847773606
User 123456 searched for 'running shoes' and filtered by size.,run shoe filter,2.6823892323752503
User 123456 searched for 'running shoes' and filtered by size.,shoe filter size,0.6524070440730919
Failed to process checkout for User 789012 due to payment gateway timeout.,fail process,1.1369811712108198
Failed to process checkout for User 789012 due to payment gateway timeout.,process checkout,1.941529781644477
Failed to process checkout for User 789012 due to payment gateway timeout.,checkout user,1.2811431701438607
Failed to process checkout for User 789012 due to payment gateway timeout.,user due,1.2811431701438607
Failed to process checkout for User 789012 due to payment gateway timeout.,due payment,1.2811431701438607
Failed to process checkout for User 789012 due to payment gateway timeout.,payment gateway,1.2811431701438607
Failed to process checkout for User 789012 due to payment gateway timeout.,gateway timeout,0.361850536639813
Failed to process checkout for User 789012 due to payment gateway timeout.,fail process checkout,2.6121169260744046
Failed to process checkout for User 789012 due to payment gateway timeout.,process checkout user,4.597734847773606
Failed to process checkout for User 789012 due to payment gateway timeout.,checkout user due,2.6823892323752503
Failed to process checkout for User 789012 due to payment gateway timeout.,user due payment,2.6823892323752503
Failed to process checkout for User 789012 due to payment gateway timeout.,due payment gateway,2.6823892323752503
Failed to process checkout for User 789012 due to payment gateway timeout.,payment gateway timeout,0.6524070440730919
Order #987654 for User 123456 confirmed and scheduled for shipping.,order user,1.1369811712108198
Order #987654 for User 123456 confirmed and scheduled for shipping.,user confirm,1.941529781644477
Order #987654 for User 123456 confirmed and scheduled for shipping.,confirm schedule,1.2811431701438607
Order #987654 for User 123456 confirmed and scheduled for shipping.,schedule ship,0.361850536639813
Order #987654 for User 123456 confirmed and scheduled for shipping.,order user confirm,2.6121169260744046
Order #987654 for User 123456 confirmed and scheduled for shipping.,user confirm schedule,4.597734847773606
